text,label
"클럽층 투숙했고, 편히 잘 지내다 왔습니다. 조식도 전반적으로 괜찮았습니다. 호텔리어들의 서비스도 적절했습니다. 건물 안으로 백화점, 마트 등의 편의시설이 연결되어 있어 편리했습니다. 다만, 아기와 함께한 여행에서 침대가드가 구비되어 있지 않은것은 아쉬웠습니다. 더이상 유아침대를 사용하지 않는 시점이어서 침대가드가 더 필요했습니다. 또 한가지, 가구에 흠집이 많이 나 있어서 관리가 잘 이루어지지 않는다는 인상을 받았습니다. ",19
"객실 깔끔하게 잘 정비되어있고, 직원 모두 친절하였습니다. 위치도 서울 중심에 있어 편리하게 이용하였구요.  조식은 한식이 다양하진않지만 여러 종류 잘 갖춰진편이고, 빵 종류는 다 맛있었습니다. 다음에 서울 방문할때 또 이용할계획입니다.",10
친구들과 셋이 갔는데 진짜 좋았고 물도 잘나오고 수입도좋고 머리위에서 바로 떨어지는 샤워시설과 욕조도 깨끗하고 타월천으로 만들어진 가운 짱이었고 전혀 안추웠고 넓고 편의시설도 좋았어요,
"지난 주말 서울 나들이를 위해 방문 하였습니다.파르나스에 비해 삼성역과 꽤 멀었던(?) 단점이 있었는데,오히려 9호선 봉은사역이 생기면서 서울 반대쪽까지도 빨리 갈수 있게 되었습니다.할로윈 파티 때문에 로비가 다소 시끄럽긴 했습니다만 좋은 stay였습니다.",0
"생일이 딱 하루 차이나는 연인과 함께 의미있는 하루를 보냈습니다. 강남과의 가까운 접근성과 친절한 직원, 훌륭한 아침 조식에 만족했습니다. 다만 방음은 그다지 좋지 않은지 다른 방 문 여닫는 소리, 의자 끄는 소리 등은 들렸어서 조금 아쉬웠습니다. 비즈니스 스테이 용으로 좋을 것 같다는 개인적인 의견입니다 ^^",7
"친구집에 간 느낌이였어요. 전반적으로 조용했구요. 위치는 지하철역이랑 가까웠습니다. 주택가여서 찾기 헷갈릴수도 있는데,친절한 안내문자덕에 쉽게 찾아갔습니다. 근처 코엑스쪽에 볼일있으면 또 묶을것 같습니다.",3
"항상 친절하게 인사해주는 직원분들이 인상적이였어요.객실크기 딱 이비스 스타일. 위치는 명동역에서 걸어가면서, 남산이 보이는 최고의 위치.가장 맘에 든 부분은 루프탑바에서 남산이 보인다는것!!!!전세계 이비스중에 이보다 멋진 뷰가 있는 이비스가 있을까 싶은 생각이 드네요",9
가격대비 정말 괜찮은  호텔이네요 직원들 서비스도 훌륭하고 시설도 만족스럽네요.자주 이용하겠습니다.,
객실은 큰편은 아니었지만 심플하고 딱 하루 묵기엔 정말 괜찮았습니다.20층에 있는 사우나도 정말 좋더군요 겨울에 추운날씨에 이용하면은 더욱더 좋을것 같습니다.그리고 21층 루프탑바에서 먹는 바비큐랑 술한잔은 그동안 다녔던 경치 좋았던곳보다 값진 경험이였습니다.,9
두번 째 방문이었는데 공항이 보이는 뷰가 정말 마음에 들어요. 창도 넓고 편안합니다. 주로 비지니스로 오시는 분들이 많아서 그런지 조용했어요. 주변에 늦게까지 하는 롯데마트가 있어서 늦은 밤에도 필요한게 있으면 바로 가서 살 수 있고 김포공항에서 11시 출국이었는데 시간에 쫓기지 않고 마음 편히 걸어서 갔네요. 조식도 맛있어요. 다음에도 김포공항에서 출국할 때  또 이용할 계획입니다!! 최고!!,
설날인가 발렌타인인가 특별 서비스로 객실 업그레이드 해 주셔서 넓고 쾌적하게 이용했어요! 청결하고 이불에서도 깨끗한 냄새 나서 좋았어요 ㅎㅎ 너무 편안해서 그런지 12시간동안 잠만 자고 왔습니다...,
"친구랑 투숙했었는데 체크인,아웃 궁금한 것 물어보는데 바쁜데도 너무 친절하게 응대해주셔서 놀랐습니다!!그리고 차 가져갔었는데 SUV여서 카리프트에 안들어간다고 주차 관리하시는 직원 분이 다른 곳으로 알려주셨는데 조금 돌아가긴했지만 호텔 바로 옆에 있는 빌딩이여서 불편하진 않았습니다.주차권도 출차할 거라고 하니 프론트에서 주시더군요!!!호텔 옆에 정동길,광화문,시청 등등 가까워서 가볍게 산책하기에 위치가 최고고 객실도 일본 비지니스호텔 크기로 생각했었는데 생각했던 것 보단 크네요!!그리고 조식때 먹은 쌀국수는 잊혀지지가 않네요 ㅠㅠ 친구랑 또 먹으러 가려구 중식도 있다길래 지금 예약했습니당!! 다음에 꼭 시간 만들어서라도 다시 투숙하고 싶은 호텔이에요!!!강추입니다!!!",20
"꼭 필요한 것들은 다 있고, 간단한 비지니스 서비스도 가능해요. 추가요금 내면 조식가능하고, 깨끗한 호텔입니다.",
깨끗하고 쾌적합니다.인근에 목동깨비시장과 인접해 있어서 좋아요.다음에 또 와야겠네요..,
일단 서대문역 출구 바로나오니 입구가 있어 교통이 편리했습니다.어매니티는 아베다제품이라 좋았구요무엇보다도 친절하게 응대해준 직원들이 인상깊었습니다.,
"조식포함 상품예약했는데, 가격대비 괜찮아요, 지하철역 바로 앞이라 편하구요..주변에 대학로가있어서 편의시설도 많아요.. 조식은 7시부터10시까지구요 각종샐러드랑 써니사이드업, 베이컨 등 모두 만족스럽습니다..",
위층 층간소음이 있어서 옥에 티.아이들이 있다면 저층으로 유도해 주심이...어른이었다면 사실 방법 없죠. 암튼 전반적으로 만족합니다.,7
"비교적 새 게스트 하우스 입니다. 일본에서 온 손님들이 늘었다고 주인에게 들었습니다만, 아직 입소문이 적어 일본어 입소문 1호입니다! 오빠가 열심히 읽어?☆ 저는 2012~2013에 걸쳐 나홀로 여행으로 서울에 갔습니다. 그 때 이용했던 곳이 이곳입니다. 여러가지 사정이 있었지만, 연말여시를 나홀로 여행을 즐기는 것이 불안했지만, 결과적으로 대 성공 이었습니다. 머문 곳이 이곳 이었던것은 성공의 한 요인이었다고 생각합니다. 김포공항을 이용하여 공항 철도로 금방 도착하였습니다. 이용한 방은 싱글룸인데 가격도 일반 호텔보다 조금 싼정도 였습니다. 무었보다 집 전체가 예쁩니다. 멋진 인테리어에 이곳의 상징인 gom(곰)이 어울립니다. 여기저기서 미소지어 주었기 때문에 치유받는 기분이었습니다. 새로운 것은 물론이거니와 청소가 잘되어있어 매우 청결하고 예뻤습니다. 조식도 토스트와 음료 (홍차나 커피) 가 셀프로 자유롭게 먹을 수 있습니다. 과일도 조금 있었어요. 너무 커피가 마시고 싶었는데 홍차팩 밖에 보이지 않았을때 어리광 발동으로 ""커피같은거 있어?""라고 물으니 선반에서 꺼내 줬어요. 건물은 2층건물로 엘리베이터는 없습니다. 그렇지만 스탭분들 모두 친절해서 불편하게 느낀점은 없었습니다. 이층 공용 키친과 샤워실, 2층에는 TV와 PC가 있습니다. 저도 심심할땐 늘 1층에 있었습니다. 충무로역에서 걸어서 5분정도이기 때문에 지하철로 시내관광에는 딱인 장소입니다. 역가까이에 카페도 있고, 역안에도 네이처리퍼블릭과 미샤가 있고 명동에 가지 않고 여기서 살 수 있습니다. 그래도 명동까지 이곳 게스트 하우스에서 걸어서 갈 수 있습니다. 큰 대로로 나와 걷고 걷고... 큰 대로를 걸어 15분~20분정도 였나? 아무튼 편리합니다.곤란한 일이 있으면 스탭! 아무 일 없어도 스탭! 모두 매우 친절해서 즐거웠습니다. 일본어 공부 중 이었습니다만, 간단한 커뮤니 케이샨 정도는 문제 없습니다. 다행이 영어를 조금 할 수 있어서 영어가 유창한 주인분과는 수다를 떨거나 밥을 먹거나 술을 마시며 정말 즐겁게 지낼 수 있었습니다. 또 한번 이곳을 이용 할 것입니다! 일본여성의 마음을 꽉 잡았어요 이곳은:))추천합니다.",20
"리모델링으로 깨끗하고 청결한 시설 또한 세탁기와 건조기가 있어 아이들의 옷을 빨아 입힐 수 있어 너무 좋았어요. 주위에 식당이며, 교통이 편리했고, 빠른 서비스로 2주 동안 참 편리하게 내 집처럼 머물다 왔습니다. 다음의 한국여행도 오크우드를 찾아갈 것 같아요^^",
"GLAD라는 브랜드에 걸맞게 로비, 식당, 객실 모두 깔끔하게 정돈된 모습이었습니다. 마포는 새로 생긴 곳이라 그런지 전반적인 시설의 만족도도 좋았습니다. 호캉스 혹은 서울로 출장오시는 분들 모두 추천드립니다.",
호텔은 전반적으로 좋았으나 주차 직원분만 조금 불친절 했습니다 방은 깔끔했으며 시원시원시원 해서 좋았구요 위치도 명동 한가운데라 관광오시는 분들은 좋을것 같네요 저희는 점심식사 쿠폰이 포함된 상품으로 묵어서 점심으로 파스타와 볶음밥 제공 받았는데 그것도 1층에서 깔끔한 곳에서 먹을수 있어서 좋았어요전반적으로 좋았으며 다음에도 꼭 다시 이용하고 싶은 호텔입니다,14
가족끼리 여행을와서 지친몸으로 호텔에 들어오니 로비에서 웃는얼굴로 직원이 저희를반갑게맞이해주고 친절하게 안내도해주어 아주 만족스러웠다!서비스 만족도 100% 다시놀러오면 또와야겠다고 생각이드네요ㅎㅎ,
동대문쇼핑센터도보로 5분거리 시끄러운 지역에서약간벗어나서위치해 조용하다 워크인으로 체크인해서 지하에있는 스탠다드룸 을 썼는데 환기 온도 쾌적함에 문제없었다 장충동 족발 신당동 떡볶이 동대문스트리트푸드등 서울에서도 유명한 식도락장소가 사방으로위치,
여러 호텔에 돌아다니며 숙박하는것을 좋아하는 한 커플입니다. 처음 롯데호텔잠실에 들어갔는데 프론트에서 환한미소와 친절로 객실까지 편안하게 들어갈수있었습니다. 객실을 둘러보니 아주 깨끗하고 집같은 느낌이 들어 편하게 투숙하고 갑니다 ^^ 저뿐만아니라 제 친구들에게까지 추천해주고싶은 호텔인 것 같습니다.,
"역귀성으로 인해 서울에서 하루 묵으려고 방문했어요.. 더블룸 두개 예약하고 갔는데 한쪽 야경은 아주 끝내주네요.. 남산타워가 보였어요.. 일단 방 사이즈는 여행으로 왔다면 케리어 놓을 공간이 적긴 합니다.. 그리고 어메니티가 없어서 서운하더라구요.. 비지니스로 오거나 짐이 없는 일박여행 추천합니다..도보로 3분 걸으면 광장시장,청계천,ddp가 있으니 쇼핑과 관광하기엔 좋은 위치인건 확실합니다",9/19
근처에서 놀것도 많았고 3일동안 호텔근처에서만 놀아도 좋은 추억 많이 만들수있을거같아요 ㅎㅎ택시타고 주로 이동했는데 기사님들도 위치 알고계셔서 어디 다녀올때 너무 편했고 홍대앞이라 볼것도 많았고 너무너무 만족해요 즐거운 여행 되었습니다,
이번 2주 한국 여행의 마지막을 장식할 쉐라톤 디큐브. 첫 인상이 너무 좋네요킹 베드 코너 유닛에 묶고 있는데 뷰가 너무 멋져 와이프와 애기가 너무 좋아 하네요.직원들 친절도는 제주 신라 호텔과 비교해도 모자르지 않을정도로 좋습니다오늘은 시내 관광이후 수영장을 즐겨볼 생각입니다남은 스케쥴도 즐겁게 보내고 싶네요,
"침구류가 좀 좋은 비지니스 호텔 수준.데스크 응대는 친절하나 객실 청소 인력의 시끄러운 대화로 불편함을 느낌(2박 동안 동일)호텔 앞 버스정류장이 있어 버스 이용시 편리하나 지하철 이용시는 거리가 좀 있는 편임.어메니티는 aveda 제품으로 나쁘지 않으나, 비치된 드라이어는 상태가 불량하였음.객실내 금고 있으나, 배터리 부족인지 작동되지 않음.객실 구조상 커튼을 벽 끝까지 가릴 수 없어서 야간에 외부 불빛이 들어옴.",1/7/19
여행을 많이 해봤지만  도심에 이렇게 깨끗하고 편안하고 합리적인 가격의 호텔은 거의 없었던가 같다.쇼핑하기도 좋고 먹거리도 많고 우선 잠자리가 너무깨끗해서 집에서 자고 일어난듯  개운했다명동 남대문 신세계 롯데 모두 걸어서 갈 수있는곳에 있어서  차 없이도  충분히 관광이 가능했다직원분들도 너무 친절했고  다음 서울여행때도 꼭 다시 오고싶은 호텔이다.,
"호텔이 전반적으로 오래되었습니다. 환구단 뷰가 아니면 명동 시내 뷰는 초라한 편입니다. 베딩이 좋은 게 최대 장점입니다. 8월 휴가철에 이용하여 수영장이 너무나 붐볐습니다. 이그제큐티브 룸을 신청해 라운지에서 저녁 칵테일 서비스를 이용할 수 있었는데, 주류가 다양한 게 장점입니다.",4/5/8
호텔 깨끗하고 직원들 너무 친절해요.다음에 출장차 재 방문 의사 있습니다.위치는 양재역에서 정말 가까워서 호텔 가기에 전혀 불편함이 없네요.,
